2023-04-08 05:42:40,229,39,187,30.6900,25770,28,18
2023-09-02 16:14:09,305,39,329,30.3200,25770,25,143
2023-10-01 11:37:01,490,39,93,20.8300,25770,3,487
2023-11-04 18:19:19,59,40,171,29.9200,25770,22,348
2023-02-18 20:32:58,177,40,137,22.6000,25770,32,335
2023-10-17 21:14:28,338,40,81,16.7300,25770,24,29
2023-09-02 08:21:55,30,41,296,4.2900,25771,9,302
2023-03-05 16:13:41,93,41,157,21.6900,25771,20,656
2023-03-23 02:03:41,118,41,420,7.9100,25771,30,545
2023-09-25 15:35:50,182,42,268,4.4800,25772,15,766
2023-08-12 11:07:58,121,42,364,15.7800,25772,31,236
2023-02-10 16:51:27,216,42,188,9.1400,25772,30,753
2023-01-18 21:01:05,86,43,364,4.1900,25773,5,348
2023-11-11 11:29:16,144,43,173,32.2900,25773,10,723
2023-10-19 04:10:08,39,44,317,18.6300,25774,1,420
2023-10-06 15:05:40,130,44,537,12.2200,25774,22,499
2023-02-03 09:30:49,389,44,586,22.4900,25774,14,445
2023-10-11 00:24:58,378,45,756,29.7100,25774,2,110
2023-01-15 08:16:38,301,45,73,23.2800,25774,14,278
2023-09-02 18:54:59,497,46,517,3.7100,25775,8,524
2023-03-18 07:51:08,259,46,443,5.1200,25775,8,751
2023-11-12 11:26:53,481,46,786,26.0400,25775,19,443
2023-02-11 14:25:16,379,47,783,32.9800,25776,6,259
2023-10-03 18:09:23,186,47,279,21.9000,25776,26,314
2023-09-06 10:41:32,50,47,620,7.5600,25776,5,730
2023-11-26 06:49:59,463,48,732,14.1900,25776,13,281
2023-03-10 21:12:37,32,48,187,27.0900,25776,8,534
2023-07-31 13:32:21,232,48,549,6.8100,25776,14,644
2023-12-13 23:44:12,41,49,444,6.0600,25777,9,740
2023-03-27 03:03:20,53,49,330,32.0000,25777,5,154
2023-11-21 17:15:15,78,50,409,17.3200,25778,4,134
2023-02-23 05:17:46,21,50,173,5.8100,25778,26,421
2023-11-23 00:31:09,190,50,767,13.6000,25778,23,383
2023-09-02 21:58:23,262,51,262,32.8400,25779,3,207
2023-05-22 14:08:06,397,51,244,3.8800,25779,17,763
2023-01-12 00:04:46,49,52,604,15.5800,25780,15,18
2023-05-25 07:30:30,95,52,51,24.3800,25780,30,739
2023-02-21 17:15:51,273,53,188,27.5800,25781,12,259
2023-11-09 07:15:14,494,53,345,8.4600,25781,2,323
2023-08-11 01:18:54,226,54,58,22.1900,25781,16,772
2023-09-18 11:35:36,198,54,663,32.6100,25781,3,643
2023-03-18 07:13:46,313,55,28,34.8100,25782,26,185
2023-12-01 13:59:35,154,55,320,3.2300,25782,2,174
2023-01-17 11:48:06,493,55,197,12.9800,25782,25,92
2023-01-21 00:44:25,223,56,58,25.8600,25782,16,194
2023-09-01 01:11:13,397,57,268,3.8800,25783,5,652
2023-08-27 19:33:55,198,58,98,32.6100,25783,24,110
2023-06-07 08:15:36,232,58,164,6.8100,25783,22,247
2023-06-05 11:34:07,79,59,244,4.4700,25785,28,205
2023-06-09 17:43:23,341,59,41,28.5700,25785,13,40
2023-04-19 12:21:19,447,59,713,34.0100,25785,9,181
2023-12-06 15:25:21,301,60,261,23.2800,25786,22,393
2023-02-11 17:47:00,225,62,678,32.7700,25788,3,381
2023-08-12 18:12:41,139,62,288,3.3900,25788,18,154
2023-06-06 08:51:13,227,62,33,4.0500,25788,4,384
2023-08-14 18:02:09,197,63,131,32.9100,25788,26,270
2023-12-21 01:58:42,422,63,119,29.2900,25788,23,132
2023-04-13 07:56:01,284,64,337,22.3000,25789,6,348
2023-04-09 12:29:50,184,64,164,25.2800,25789,9,476
2023-02-06 15:43:45,247,64,582,17.8800,25789,10,319
2023-07-01 07:06:00,109,65,699,7.0500,25790,5,26
2023-01-23 14:55:26,165,65,604,25.9300,25790,17,779
2023-08-12 08:59:23,296,66,93,31.5600,25791,22,113
2023-05-23 22:23:46,222,66,480,16.7700,25791,1,388
2023-07-09 16:47:53,359,67,713,23.6800,25791,10,471
2023-12-19 12:55:46,259,67,329,5.1200,25791,22,119
2023-04-27 02:04:33,50,67,79,7.5600,25791,10,18
2023-03-22 14:21:57,402,68,415,10.4800,25794,26,384
2023-08-21 13:59:33,440,68,707,15.1800,25794,4,739
2023-08-12 15:34:41,475,69,645,10.3100,25795,5,587
2023-03-19 13:18:57,374,69,741,16.0200,25795,22,494
2023-12-04 21:10:51,283,70,586,7.3100,25795,20,583
2023-12-23 11:40:14,268,70,219,22.9300,25795,13,792
2023-11-09 01:08:27,456,70,786,5.6100,25795,10,726
2023-06-28 13:30:46,287,71,288,21.0100,25796,3,597
2023-12-03 13:14:24,343,71,364,21.0100,25796,21,516
2023-07-30 20:44:02,453,72,330,12.0100,25796,19,473
2023-12-12 11:30:07,486,72,31,31.0900,25796,24,152
2023-04-07 07:40:39,157,73,503,20.8100,25797,18,489
2023-09-03 23:22:59,349,73,579,11.9700,25797,30,775
2023-11-22 12:59:01,347,73,505,3.2500,25797,9,699
2023-05-17 20:25:47,237,74,61,3.8200,25797,18,3
2023-07-08 16:48:43,316,74,507,5.1900,25797,28,540
2023-02-17 02:37:39,227,74,238,4.0500,25797,28,197
2023-09-09 22:05:29,267,75,33,6.8100,25798,11,670
2023-06-03 08:36:54,492,75,516,12.3400,25798,20,684
2023-12-15 23:43:02,408,76,418,4.0200,25799,5,46
2023-05-08 22:07:45,99,76,756,3.8100,25799,22,491
2023-01-10 20:22:16,384,76,689,10.6900,25799,9,40
2023-04-04 05:47:31,76,77,678,30.1800,10605,20,88
2023-06-18 14:02:00,389,77,521,22.4900,10605,1,718
2023-03-02 16:01:03,184,78,651,25.2800,10605,31,535
2023-03-23 15:25:03,229,78,33,30.6900,10605,4,294
2023-03-18 15:57:03,153,79,602,32.3000,10624,26,412
2023-09-11 16:44:50,301,79,93,23.2800,10624,18,173
2023-07-11 20:51:20,277,80,657,31.7200,10586,14,269
2023-11-11 05:16:49,65,81,758,18.6100,10585,14,761
2023-12-04 20:02:23,224,81,517,27.6000,10585,18,540
2023-09-09 16:49:09,275,81,197,9.7500,10585,3,300
2023-04-12 06:42:41,238,82,199,14.6300,10622,31,143
2023-09-23 12:46:38,273,82,604,27.5800,10622,28,522
2023-06-02 16:55:53,233,82,81,34.9000,10622,19,749
2023-11-19 09:20:24,304,83,436,10.0400,10622,5,213
2023-03-26 03:42:23,417,83,651,8.9900,10622,21,794
2023-10-25 02:59:45,50,84,611,7.5600,10623,16,765
2023-09-23 15:50:31,164,84,5,6.0800,10623,12,705
2023-11-19 03:27:17,295,85,3,25.7400,10632,26,563
2023-09-17 14:05:26,123,85,51,18.7600,10632,10,785
2023-10-06 01:45:36,323,86,369,30.9300,10630,10,133
2023-03-07 13:56:04,437,86,521,28.9100,10630,23,337
2023-11-17 12:32:31,72,86,549,33.1100,10630,4,599
2023-08-31 04:20:49,161,87,164,31.8200,10587,9,182
2023-01-29 01:10:47,467,87,294,34.5200,10587,31,613
2023-01-06 11:20:21,45,88,537,21.2000,10590,15,257
2023-04-25 14:08:42,306,88,61,26.4800,10590,4,719
2023-01-16 22:31:36,123,89,732,18.7600,10591,4,274
2023-07-03 08:27:37,225,89,360,32.7700,10591,18,10
2023-11-24 01:10:52,14,89,763,11.7400,10591,18,734
2023-09-10 07:38:29,153,90,657,32.3000,10592,13,94
2023-12-23 16:24:06,222,90,78,16.7700,10592,22,370
2023-05-19 17:36:12,6,91,596,30.2900,10620,29,513
2023-01-26 21:27:48,181,92,699,31.1600,10619,30,761
2024-01-04 05:32:21,150,92,756,15.6200,10619,28,81
2023-12-18 10:56:35,97,93,783,23.0200,10618,16,270
2023-08-18 15:47:00,423,93,270,32.8700,10618,19,41
2023-07-01 00:49:42,64,93,409,20.0600,10618,7,371
2023-04-13 06:16:20,65,94,583,18.6100,10616,2,154
2023-10-06 14:51:08,228,94,525,8.8800,10616,23,171
2023-03-27 21:10:09,183,94,369,21.8600,10616,11,112
2023-07-04 03:24:59,123,95,274,18.7600,10615,25,376
2023-01-09 09:18:32,275,95,682,9.7500,10615,12,589
2023-11-19 04:34:30,309,96,767,29.2200,10614,6,388
2023-05-07 17:43:53,321,96,732,25.3800,10614,14,715
2023-04-27 18:20:41,140,97,554,22.5100,10614,1,564
2023-09-30 05:53:17,397,97,496,3.8800,10614,27,287
2023-11-12 08:46:26,472,97,657,28.3700,10614,32,649
2023-01-06 22:41:31,390,98,152,29.6800,10613,15,640
2023-01-30 14:48:00,467,98,345,34.5200,10613,30,469
2023-10-18 05:03:34,86,99,486,4.1900,10612,19,623
2023-04-22 08:46:41,465,99,206,14.9700,10612,14,634
2023-03-01 23:56:29,31,100,695,5.9000,10610,14,720
2023-12-17 05:17:21,494,100,420,8.4600,10610,13,104
2023-11-10 10:33:25,378,101,663,29.7100,10608,7,8
2023-07-19 23:29:06,106,101,253,17.2500,10608,29,726
2023-01-19 06:27:06,386,101,64,23.7300,10608,24,779
2023-11-19 22:28:10,408,102,620,4.0200,10608,13,7
2023-09-02 18:43:59,388,102,651,21.6100,10608,18,14
2023-07-19 02:25:30,246,102,444,24.2600,10608,16,15
2023-07-28 05:59:41,266,103,5,26.3900,10606,27,237
2023-09-28 10:03:11,315,103,767,16.8600,10606,26,4
2023-04-12 21:45:02,198,103,713,32.6100,10606,28,321
2023-01-17 05:16:09,458,104,755,9.6900,10593,24,665
2023-12-01 21:23:44,435,104,238,22.0900,10593,7,291
2023-08-19 00:19:25,339,104,797,23.8200,10593,23,573
2023-03-15 22:38:00,275,105,581,9.7500,10594,12,69
2023-04-26 11:20:20,119,105,71,4.3500,10594,19,517
2023-04-05 05:54:35,154,106,711,3.2300,10595,29,544
2023-08-24 21:16:16,288,107,487,27.7200,10595,9,122
2023-08-25 05:38:47,369,107,443,25.3800,10595,20,334
2023-01-10 10:26:12,192,107,758,9.0800,10595,3,473
2023-10-21 04:23:31,58,108,507,21.9800,10596,24,180
2023-06-12 13:19:33,57,109,279,3.2200,10597,6,237
2023-06-20 23:33:19,242,109,315,12.0600,10597,13,143
2023-07-16 11:46:59,320,109,667,13.4200,10597,14,208
2023-09-27 20:03:59,396,110,73,34.0100,10599,16,276
2023-02-03 23:39:04,173,110,596,8.4200,10599,15,736
2023-09-02 23:12:11,165,111,5,25.9300,10600,12,140
2023-08-12 19:11:37,197,111,788,32.9100,10600,17,430
2023-01-28 23:43:21,173,112,262,8.4200,10600,5,83
2023-06-15 06:58:29,203,113,119,26.3400,10602,13,97
2023-10-25 17:23:07,166,113,520,12.9700,10602,12,226
2023-12-21 18:36:45,357,114,545,22.1700,10603,13,126
2023-08-14 04:34:46,164,114,261,6.0800,10603,8,106
2023-08-13 06:55:00,223,114,512,25.8600,10603,16,546
2023-11-05 11:08:45,40,115,262,27.5200,10604,11,715
2023-10-11 16:35:02,221,115,444,19.6900,10604,10,758
2023-09-25 20:05:05,6,115,24,30.2900,10604,22,365
2023-03-19 21:40:07,235,116,549,33.5200,2877,27,397
2023-12-16 23:55:56,285,116,244,15.3400,2877,24,292
2023-08-31 09:04:21,68,117,202,24.1900,2842,5,724
2023-03-29 17:57:23,185,117,447,14.8000,2842,19,213
2023-10-02 16:09:13,270,117,466,10.5700,2842,20,288
2023-04-29 12:36:46,77,118,689,30.4100,2886,25,221
2023-12-31 23:16:17,334,118,732,9.0300,2886,19,323
2023-07-23 09:54:41,202,118,596,18.1400,2886,24,279
2023-05-03 19:55:41,128,119,486,11.7400,2885,30,760
2023-08-19 19:18:02,177,119,486,22.6000,2885,28,398
2023-12-01 12:58:11,310,119,345,5.5200,2885,18,364
2023-07-07 21:52:01,3,120,758,7.4100,2883,8,522
2023-08-12 20:09:35,405,120,689,11.4200,2883,16,7
2023-05-02 13:19:54,488,120,713,30.7900,2883,4,364
2023-08-04 23:48:08,456,121,518,5.6100,2879,16,510
2023-11-07 02:25:35,91,121,186,11.2200,2879,9,328
2023-04-28 05:29:32,235,121,24,33.5200,2879,10,773
2023-12-31 21:26:35,174,122,480,28.4600,2867,21,138
2023-05-11 02:06:59,74,122,521,5.2300,2867,17,294
2023-12-18 07:43:40,425,123,320,12.9300,2866,16,74
2023-09-30 11:44:16,174,123,665,28.4600,2866,19,640
2023-06-20 21:49:06,71,123,579,33.5900,2866,31,344
2023-03-24 10:46:06,442,124,611,12.0600,2864,16,599
2023-03-05 20:01:48,389,124,507,22.4900,2864,6,303
2023-12-15 16:16:28,447,124,786,34.0100,2864,27,296
2023-07-04 14:18:27,478,125,443,9.9600,2864,28,525
2023-12-23 19:03:21,364,125,98,8.7200,2864,6,431
2023-06-04 21:29:09,321,126,71,25.3800,2863,30,785
2023-02-21 20:42:24,276,127,520,33.8200,2862,4,626
2023-02-28 10:10:12,485,127,152,32.6600,2862,18,449
2023-07-06 23:36:01,176,127,534,20.4300,2862,32,62
2023-05-28 16:25:06,189,128,302,29.8600,2831,13,619
2023-06-22 15:53:24,381,128,474,28.3200,2831,26,327
2023-12-15 18:50:51,188,128,667,10.8300,2831,9,606
2023-03-09 20:21:31,244,129,131,27.8400,2831,5,355
2023-06-05 08:33:30,325,129,443,11.5100,2831,16,15
2023-04-10 03:21:03,15,129,602,25.1300,2831,12,417
2023-12-04 16:31:50,312,130,788,7.8900,2857,3,442
2023-06-10 12:12:18,366,131,466,4.5500,2854,28,315
2023-03-24 08:35:07,266,131,747,26.3900,2854,27,784
2023-12-04 09:33:41,130,132,48,12.2200,2853,3,461
2023-12-13 05:45:49,28,133,602,33.5800,2852,12,543
2023-01-21 21:32:59,306,133,262,26.4800,2852,9,757
2023-09-15 09:48:30,363,133,529,29.2400,2852,3,663
2023-11-28 21:25:46,216,134,5,9.1400,2847,4,404
2023-03-19 23:19:54,394,134,420,16.1500,2847,17,87
2023-10-19 05:52:28,481,136,320,26.0400,2826,15,91
2023-12-22 13:53:10,381,137,282,28.3200,2824,19,50
2023-05-18 18:08:23,248,137,766,4.2000,2824,24,652
2023-12-07 04:20:29,280,138,337,16.3100,2823,19,265
2023-09-18 05:27:03,161,138,651,31.8200,2823,12,188
2023-01-08 09:19:14,178,138,146,24.6400,2823,14,716
2023-06-11 15:02:00,464,139,173,23.4800,2822,22,487
2023-09-04 03:23:24,463,139,596,14.1900,2822,22,424
2023-10-01 10:28:45,483,139,61,3.4800,2822,30,726
2023-10-10 02:01:47,170,140,537,27.0000,2821,32,157
2023-12-22 22:18:32,458,140,51,9.6900,2821,16,50
2023-07-27 20:27:34,93,140,500,21.6900,2821,6,727
2023-07-08 18:01:56,347,141,253,3.2500,2845,32,513
2023-04-16 20:03:49,279,142,293,9.3800,2839,19,335
2023-12-19 20:53:46,245,142,238,15.8900,2839,20,340
2023-07-23 05:31:42,299,142,602,19.3000,2839,2,19
2023-03-27 05:42:08,435,143,58,22.0900,2838,31,580
2024-01-02 20:58:47,467,143,360,34.5200,2838,16,440
2023-01-13 05:02:17,211,143,238,34.8200,2838,29,320
2023-08-13 23:36:29,234,144,78,23.7800,2836,28,240
2023-07-17 22:44:41,61,145,79,12.2400,2844,29,206
2023-01-23 13:52:21,138,145,61,28.8200,2844,5,123
2023-10-08 20:40:17,407,145,78,17.9600,2844,31,555
2023-02-09 00:18:38,302,146,244,7.6700,2843,30,95
2023-04-16 15:33:07,98,146,521,16.3100,2843,28,118
2023-08-30 02:56:54,404,147,197,10.9100,7152,21,44
2023-07-10 17:21:41,370,147,432,4.2100,7152,29,207
2023-01-22 16:53:48,353,147,376,18.5100,7152,20,17
2023-01-24 09:58:16,259,148,206,5.1200,7151,25,103
2023-07-30 06:22:09,320,148,487,13.4200,7151,15,317
2023-11-03 14:29:46,319,148,404,20.7300,7151,11,349
2023-03-20 21:35:04,484,149,245,12.0900,7168,28,236
2023-07-13 17:38:31,248,149,316,4.2000,7168,16,654
2023-09-04 02:40:58,475,149,107,10.3100,7168,18,779
2023-06-01 06:41:39,16,150,667,23.5000,7219,8,589
2023-05-26 19:20:46,167,150,28,16.8500,7219,18,135
2024-01-04 22:23:51,231,151,197,8.1200,7216,28,700
2023-12-24 02:08:40,192,151,206,9.0800,7216,30,480
2023-12-26 13:38:43,371,151,788,21.4900,7216,32,147
2023-08-05 15:52:25,215,152,748,30.4500,7209,17,410
2023-03-05 19:17:49,475,152,711,10.3100,7209,6,229
2023-03-18 12:47:29,116,153,707,33.4800,7202,27,375
2023-10-09 15:09:10,383,154,268,8.1000,7202,3,790
2023-08-18 06:06:36,388,154,201,21.6100,7202,2,460
2023-06-17 01:21:19,138,154,545,28.8200,7202,6,194
2023-05-03 18:17:05,413,155,596,8.9200,7201,3,304
2023-08-03 13:22:50,255,155,610,26.9600,7201,29,81
2023-05-01 09:08:44,20,155,665,14.1800,7201,21,609
2023-05-14 23:27:03,311,156,137,15.5300,7200,11,693
2023-04-29 00:35:11,253,156,200,34.7700,7200,27,10
2023-04-18 22:10:56,436,157,138,24.0000,7199,11,654
2023-08-20 02:29:32,198,157,107,32.6100,7199,2,418
2023-10-03 22:11:31,246,158,473,24.2600,7198,9,176
2023-01-25 03:00:25,102,158,48,25.9200,7198,8,594
2023-09-02 20:57:11,182,159,487,4.4800,7195,32,148
2023-11-10 21:38:42,358,159,288,10.5000,7195,12,416
2023-03-18 13:22:24,157,159,695,20.8100,7195,3,415
2023-10-28 19:17:49,378,160,206,29.7100,7189,6,245
2023-07-09 23:57:23,122,160,503,9.7600,7189,6,180
2023-11-21 02:52:27,161,160,476,31.8200,7189,23,154
2023-03-04 21:17:16,479,161,286,7.4500,7186,8,148
2023-04-11 02:40:44,321,161,320,25.3800,7186,19,26
2023-01-19 12:43:05,82,162,138,27.1400,7185,19,395
2023-05-06 07:55:54,487,162,201,33.9600,7185,3,34
2023-10-02 15:33:02,102,163,238,25.9200,7182,9,448
2023-11-06 01:29:32,96,163,507,20.3600,7182,31,580
2023-01-06 02:59:42,89,163,178,31.3300,7182,27,737
2023-07-16 15:45:36,74,164,274,5.2300,7180,3,469
2023-08-22 03:31:25,228,164,61,8.8800,7180,28,32
2023-12-23 05:14:04,307,164,320,23.8500,7180,1,355
2023-06-11 05:26:26,437,165,663,28.9100,7173,20,580
2023-12-05 20:32:56,8,165,274,13.2300,7173,21,577
2023-07-12 22:10:21,257,165,496,26.4700,7173,22,195
2023-10-27 01:14:11,158,166,466,27.0200,34016,29,632
2023-02-12 11:20:21,392,166,521,33.7200,34016,26,191
2023-01-07 12:45:49,447,166,722,34.0100,34016,32,221
2024-01-06 12:30:36,164,167,432,6.0800,34012,11,678
2023-12-06 19:53:01,6,167,581,30.2900,34012,9,681
2023-01-21 14:09:17,369,167,345,25.3800,34012,5,64
2023-12-14 23:59:29,476,168,444,15.2900,34012,30,3
2023-07-04 13:12:21,363,168,660,29.2400,34012,10,118
2023-01-27 04:30:11,340,169,550,13.4100,34011,23,238
2023-06-29 17:30:42,285,169,188,15.3400,34011,31,45
2023-12-28 00:13:07,420,170,415,19.1300,34011,29,179
2023-04-21 16:50:32,88,170,31,22.8800,34011,10,603
2023-05-04 02:59:43,46,170,79,16.1500,34011,12,674
2023-11-08 19:38:35,379,171,171,32.9800,34009,26,334
2023-03-20 11:29:35,115,171,294,31.9100,34009,9,397
2023-01-15 12:29:25,186,171,582,21.9000,34009,14,73
2023-03-26 09:59:05,259,172,152,5.1200,34008,32,60
2023-03-20 01:06:30,367,172,320,20.8800,34008,28,718
2023-10-28 22:44:15,142,172,315,15.3200,34008,29,235
2023-05-16 11:23:10,462,173,491,11.8500,34007,17,695
2023-05-28 15:10:21,145,173,173,10.5800,34007,23,368
2023-03-22 06:02:33,479,173,33,7.4500,34007,18,785
2023-10-24 17:00:25,149,174,110,33.8700,34005,22,363
2023-12-28 16:31:29,338,175,330,16.7300,34003,4,422
2023-05-03 17:58:13,64,175,517,20.0600,34003,13,298
2023-05-08 10:32:58,474,175,173,3.0300,34003,17,422
2023-08-13 17:50:14,285,176,78,15.3400,34003,7,405
2023-04-27 14:05:05,56,176,443,16.1900,34003,8,213
2023-04-26 07:24:31,437,176,79,28.9100,34003,6,629
2023-03-31 02:31:00,96,177,476,20.3600,33998,21,446
2023-05-01 18:21:58,46,177,788,16.1500,33998,11,348
2023-02-23 23:34:37,159,178,172,16.3300,33991,32,513
2023-04-10 17:19:28,18,178,582,23.2700,33991,6,178
2023-04-10 01:46:37,136,178,296,25.1100,33991,18,316
2023-06-21 10:29:25,301,179,238,23.2800,33986,19,285
2023-07-03 22:38:53,151,179,294,18.2400,33986,28,646
2023-02-07 22:57:16,222,180,476,16.7700,33985,13,464
2023-10-12 08:19:55,494,180,262,8.4600,33985,20,516
2023-04-11 03:47:16,70,180,788,33.2700,33985,29,241
2023-05-13 03:47:07,220,181,440,7.0500,33981,26,486
2023-11-22 19:52:08,473,181,161,28.3900,33981,20,695
2023-02-21 03:43:41,91,181,663,11.2200,33981,18,430
2023-09-09 16:16:28,311,182,602,15.5300,33981,15,447
2023-02-22 08:22:51,333,182,517,34.6600,33981,24,334
2023-01-23 02:36:09,361,183,432,31.3100,33967,6,656
2023-03-13 03:46:51,246,183,487,24.2600,33967,24,392
2023-04-17 08:30:42,116,184,521,33.4800,33965,32,677
2023-05-01 03:58:10,43,184,713,29.4300,33965,25,734
2023-12-03 17:40:57,454,184,227,31.4600,33965,6,292
2023-07-15 16:19:22,87,185,518,11.6000,26065,13,297
2023-10-19 04:26:07,318,185,480,26.9500,26065,16,118
2023-07-04 04:57:17,125,185,138,25.4600,26065,14,359
2023-10-13 05:36:46,228,186,783,8.8800,26066,24,134
2023-12-28 07:39:01,72,186,767,33.1100,26066,7,194
2023-05-23 02:47:50,356,186,227,22.6400,26066,29,508
2023-09-02 14:50:10,487,187,581,33.9600,26067,3,492
2023-04-29 23:23:23,335,188,154,28.4600,26057,6,128
2023-05-10 16:58:28,187,188,545,16.2300,26057,24,695
2023-09-15 22:29:38,162,189,85,13.6600,26070,8,587
2023-03-27 16:06:21,200,189,545,13.6300,26070,9,193
2023-04-07 16:33:06,378,189,200,29.7100,26070,20,790
2023-08-18 21:17:32,31,190,293,5.9000,26069,26,431
2023-05-30 22:04:21,372,190,178,19.6700,26069,6,193
2023-07-24 21:23:13,277,190,294,31.7200,26069,27,658
2023-01-23 17:24:02,243,191,201,23.4700,26118,13,664
2023-08-28 19:23:47,13,191,3,9.9300,26118,17,680
2023-05-19 14:40:26,434,191,747,13.8200,26118,3,51
2023-06-01 18:21:13,238,192,329,14.6300,26061,21,659
